id_rating,book_id,user_id,rating
15715,25824842,1061,5
15716,25824842,2556,5
15717,25824842,1433,5
15718,25824842,2108,5
15719,25824842,1147,5
15720,25824842,825,5
15721,25824842,186,5
15722,25824842,1431,5
15723,25824842,328,5
15724,25824842,9,5
15725,25824842,2716,5
15726,25824842,3334,5
15727,25824842,1863,5
15728,25824842,1033,5
15729,25824842,1130,5
15730,25824842,1938,5
15731,25824842,2123,5
15732,25824842,2803,5
15733,25824842,3787,5
15734,25824842,1529,5
15735,25824842,986,5
15736,25824842,1842,5
15737,25824842,155,5
15738,25824842,3600,5
15739,25824842,14,5
15740,25824842,3503,5
15741,25824842,2624,5
15742,25824842,3258,5
15743,25824842,729,5
15744,25824842,3173,5
15745,25824842,1593,5
15746,25824842,2163,5
15747,25824842,26,5
15748,25824842,652,5
15749,25824842,2672,5
15750,25824842,2744,5
15751,25824842,1384,5
15752,25824842,3748,5
15753,25824842,2101,5
15754,25824842,4179,5
15755,25824842,4417,5
15756,25824842,3060,5
15757,25824842,3977,5
15758,25824842,74,5
15759,25824842,4354,5
15760,25824842,784,5
15761,25824842,289,5
15762,25824842,3344,5
15763,654519,401,5
15764,654519,584,5
15765,654519,1852,5
15766,654519,1050,5
15767,654519,1077,5
15768,654519,310,5
15769,654519,892,5
15770,654519,1144,5
15771,654519,778,5
15772,654519,396,5
15773,654519,201,5
15774,654519,857,5
15775,654519,1585,5
15776,654519,1096,5
15777,654519,272,5
15778,654519,452,5
15779,654519,833,5
15780,654519,1526,5
15781,654519,2018,5
15782,654519,1104,5
15783,654519,145,5
15784,654519,643,5
15785,654519,1177,5
15786,654519,1549,5
15787,654519,2104,5
15788,654519,255,5
15789,654519,1300,5
15790,654519,56,5
15791,654519,1026,5
15792,654519,2044,5
15793,654519,2092,5
15794,654519,726,5
15795,654519,1986,5
15796,654519,2003,5
15797,654519,389,5
15798,654519,2037,5
15799,654519,1387,5
15800,654519,1737,5
15801,654519,1022,5
15802,654519,727,5
15803,654519,1652,5
15804,654519,227,5
15805,654519,1997,5
15806,654519,182,5
15807,654519,1885,5
15808,654519,1930,5
15809,654519,1515,5
15810,654519,622,5
15811,654519,984,5
15812,654519,2,5
15813,654519,1242,5
15814,654519,752,5
15815,654519,2068,5
15816,654519,1164,5
15817,654519,1821,5
15818,654519,1478,5
15819,654519,501,5
15820,654519,457,5
15821,654519,1844,5
15822,654519,897,5
15823,654519,514,5
15824,654519,114,5
15825,654519,1637,5
15826,654519,1336,5
15827,654519,2010,5
15828,654519,2025,5
15829,654519,310,5
15830,654519,1517,5
15831,654519,429,5
15832,654519,308,5
15833,654519,740,5
15834,654519,1718,5
15835,654519,805,5
15836,654519,177,5
15837,654519,1885,5
15838,654519,1065,5
15839,654519,844,5
15840,654519,852,5
15841,654519,263,5
15842,654519,281,5
15843,654519,726,5
15844,654519,210,5
15845,654519,2085,5
15846,654519,1431,5
15847,654519,9,5
15848,654519,1917,5
15849,654519,1236,5
15850,654519,1232,5
15851,654519,761,5
15852,654519,138,5
15853,654519,1938,5
15854,654519,1002,5
15855,654519,1389,5
15856,246684,2352,5
15857,246684,2691,5
15858,246684,2465,5
15859,246684,52,5
15860,246684,2302,5
15861,246684,1725,5
15862,246684,2002,5
15863,246684,1206,5
15864,246684,2725,5
15865,246684,45,5
15866,246684,2539,5
15867,246684,2016,5
15868,246684,2322,5
15869,246684,2761,5
15870,246684,2926,5
15871,246684,695,5
15872,246684,936,5
15873,246684,151,5
15874,246684,2920,5
15875,246684,1706,5
15876,246684,2739,5
15877,246684,1293,5
15878,246684,1892,5
15879,246684,2071,5
15880,246684,110,5
15881,246684,1941,5
15882,246684,275,5
15883,246684,2750,5
15884,246684,308,5
15885,246684,2456,5
15886,246684,1090,5
15887,246684,1450,5
15888,246684,635,5
15889,246684,571,5
15890,246684,2740,5
15891,246684,1453,5
15892,246684,2137,5
15893,246684,217,5
15894,246684,671,5
15895,246684,2316,5
15896,246684,1811,5
15897,246684,143,5
15898,246684,2060,5
15899,246684,733,5
15900,246684,1894,5
15901,246684,426,5
15902,246684,1375,5
15903,246684,2290,5
15904,246684,1717,5
15905,246684,2,5
15906,246684,136,5
15907,246684,2925,5
15908,246684,690,5
15909,246684,2238,5
15910,246684,1734,5
15911,246684,1297,5
15912,246684,2218,5
15913,246684,353,5
15914,246684,2554,5
15915,246684,2351,5
15916,246684,550,5
15917,246684,2358,5
15918,246684,2869,5
15919,246684,2226,5
15920,246684,2116,5
15921,246684,2362,5
15922,246684,21,5
15923,246684,1937,5
15924,246684,2557,5
15925,246684,1128,5
15926,246684,2228,5
15927,246684,1998,5
15928,246684,1424,5
15929,246684,287,5
15930,246684,1665,5
15931,246684,1300,5
15932,246684,1622,5
15933,246684,2735,5
15934,246684,1738,5
15935,246684,1552,5
15936,246684,1244,5
15937,246684,136,5
15938,246684,2593,5
15939,246684,2060,5
15940,246684,1174,5
15941,246684,2424,5
15942,246684,2415,5
15943,246684,1767,5
15944,246684,580,5
15945,246684,2549,5
15946,246684,1442,5
15947,246684,149,5
15948,246684,179,5
15949,246684,1017,5
15950,246684,864,5
15951,246684,2188,5
15952,246684,2973,5
15953,246684,2808,5
15954,246684,2654,5
15955,246415,2159,5
15956,246415,1273,5
15957,246415,1276,5
15958,246415,1047,5
15959,246415,2334,5
15960,246415,1703,5
15961,246415,1417,5
15962,246415,701,5
15963,246415,1313,5
15964,246415,1134,5
15965,246415,1320,5
15966,246415,565,5
15967,246415,1015,5
15968,246415,2083,5
15969,246415,2146,5
15970,246415,1978,5
15971,246415,714,5
15972,246415,2161,5
15973,246415,2297,5
15974,246415,1653,5
15975,246415,1033,5
15976,246415,1175,5
15977,246415,349,5
15978,246415,2279,5
15979,246415,34,5
15980,246415,1371,5
15981,246415,1784,5
15982,246415,166,5
15983,246415,1915,5
15984,246415,250,5
15985,246415,709,5
15986,246415,225,5
15987,246415,234,5
15988,246415,2290,5
15989,246415,1641,5
15990,246415,1208,5
15991,246415,2287,5
15992,246415,2239,5
15993,246415,390,5
15994,246415,1203,5
15995,246415,40,5
15996,246415,2138,5
15997,246415,668,5
15998,246415,909,5
15999,246415,138,5
16000,246415,1672,5
16001,246415,1502,5
16002,246415,1862,5
16003,246415,1455,5
16004,246415,1396,5
16005,246415,49,5
16006,246415,1204,5
16007,246415,1555,5
16008,246415,1730,5
16009,246415,1234,5
16010,246415,1234,5
16011,246415,705,5
16012,246415,1724,5
16013,246415,2225,5
16014,246415,174,5
16015,246415,2147,5
16016,246415,1729,5
16017,246415,2018,5
16018,246415,722,5
16019,246415,1664,5
16020,246415,338,5
16021,246415,226,5
16022,246415,1934,5
16023,246415,1952,5
16024,246415,995,5
16025,246415,799,5
16026,246415,1226,5
16027,246415,54,5
16028,246415,1933,5
16029,246415,1996,5
16030,246415,98,5
16031,251248,1456,5
16032,251248,2050,5
16033,251248,2513,5
16034,251248,954,5
16035,251248,4719,5
16036,251248,3941,5
16037,251248,3048,5
16038,251248,4004,5
16039,251248,1656,5
16040,251248,2957,5
16041,251248,1737,5
16042,251248,719,5
16043,251248,3915,5
16044,251248,2782,5
16045,251248,4587,5
16046,251248,2840,5
16047,251248,1639,5
16048,251248,3860,5
16049,251248,750,5
16050,251248,1190,5
16051,251248,920,5
16052,251248,1394,5
16053,251248,1909,5
16054,251248,2649,5
16055,251248,3910,5
16056,251248,171,5
16057,251248,3473,5
16058,251248,2324,5
16059,251248,651,5
16060,251248,2826,5
16061,251248,4559,5
16062,251248,747,5
16063,251248,2734,5
16064,251248,3940,5
16065,251248,1702,5
16066,251248,2130,5
16067,251248,3613,5
16068,251248,3375,5
16069,251248,3561,5
16070,251248,1469,5
16071,251248,1754,5
16072,251248,1122,5
16073,251248,1672,5
16074,251248,3426,5
16075,251248,200,5
16076,251248,446,5
16077,251248,344,5
16078,251248,4788,5
16079,251248,372,5
16080,251248,3840,5
16081,251248,3239,5
16082,251248,2592,5
16083,251248,2472,5
16084,251248,2678,5
16085,251248,1800,5
16086,251248,1207,5
16087,251248,4386,5
16088,251248,1383,5
16089,251248,1733,5
16090,251248,486,5
16091,251248,4213,5
16092,251248,633,5
16093,251248,797,5
16094,251248,4089,5
16095,250444,86,5
16096,250444,91,5
16097,250444,24,5
16098,250444,1,5
16099,250444,71,5
16100,250444,23,5
16101,250444,78,5
16102,250444,6,5
16103,250444,62,5
16104,250444,36,5
16105,250444,14,5
16106,250444,84,5
16107,250444,14,5
16108,250444,46,5
16109,250444,27,5
16110,250444,52,5
16111,250444,76,5
16112,250444,92,5
16113,250444,91,5
16114,250444,24,5
16115,250444,75,5
16116,250444,84,5
16117,250444,70,5
16118,250444,77,5
16119,250444,64,5
16120,250444,13,5
16121,250444,87,5
16122,250444,65,5
16123,250444,40,5
16124,250444,84,5
16125,250444,57,5
16126,250444,67,5
16127,250444,60,5
16128,250444,42,5
16129,250444,16,5
16130,250444,94,5
16131,250444,27,5
16132,250444,81,5
16133,250444,39,5
16134,250444,76,5
16135,250444,7,5
16136,250444,47,5
16137,250444,16,5
16138,250444,85,5
16139,250444,51,5
16140,250444,61,5
16141,250444,78,5
16142,250444,65,5
16143,250444,44,5
16144,250444,79,5
16145,250444,26,5
16146,250444,63,5
16147,250444,52,5
16148,250444,93,5
16149,250444,88,5
16150,250444,41,5
16151,250444,29,5
16152,250444,85,5
16153,250444,83,5
16154,250444,96,5
16155,250444,75,5
16156,250444,25,5
16157,250444,46,5
16158,250444,10,5
16159,250444,94,5
16160,250444,36,5
16161,250444,81,5
16162,250444,24,5
16163,250444,76,5
16164,250444,4,5
16165,250444,77,5
16166,250444,95,5
16167,250444,82,5
16168,250444,60,5
16169,250444,85,5
16170,250444,68,5
16171,250444,17,5
16172,250444,0,5
16173,250444,47,5
16174,250444,16,5
16175,250444,77,5
16176,250444,93,5
16177,250444,69,5
16178,250444,48,5
16179,250444,5,5
16180,250444,93,5
16181,37800071,1747,5
16182,37800071,1094,5
16183,37800071,794,5
16184,37800071,1884,5
16185,37800071,1261,5
16186,37800071,547,5
16187,37800071,982,5
16188,37800071,1583,5
16189,37800071,1582,5
16190,37800071,681,5
16191,37800071,1354,5
16192,37800071,1669,5
16193,37800071,293,5
16194,37800071,1008,5
16195,37800071,1251,5
16196,37800071,77,5
16197,37800071,666,5
16198,37800071,1584,5
16199,37800071,98,5
16200,37800071,461,5
16201,37800071,1219,5
16202,37800071,1883,5
16203,37800071,1128,5
16204,37800071,1564,5
16205,37800071,1149,5
16206,37800071,1170,5
16207,37800071,131,5
16208,37800071,620,5
16209,37800071,406,5
16210,37800071,657,5
16211,37800071,1449,5
16212,37800071,1230,5
16213,37800071,262,5
16214,37800071,1639,5
16215,37800071,1721,5
16216,254703,1228,5
16217,254703,1743,5
16218,254703,2754,5
16219,254703,1239,5
16220,254703,645,5
16221,254703,467,5
16222,254703,2890,5
16223,254703,3127,5
16224,254703,2614,5
16225,254703,1480,5
16226,254703,2415,5
16227,254703,2635,5
16228,254703,1513,5
16229,254703,2911,5
16230,254703,594,5
16231,254703,2802,5
16232,254703,1605,5
16233,254703,2942,5
16234,254703,2365,5
16235,254703,2222,5
16236,254703,1370,5
16237,254703,3029,5
16238,254703,2416,5
16239,254703,973,5
16240,254703,2914,5
16241,254703,854,5
16242,254703,310,5
16243,254703,2233,5
16244,254703,3045,5
16245,254703,1410,5
16246,254703,2511,5
16247,254703,1851,5
16248,254703,2413,5
16249,254703,3075,5
16250,254703,1003,5
16251,254703,155,5
16252,254703,607,5
16253,254703,2076,5
16254,254703,211,5
16255,254703,2905,5
16256,254703,337,5
16257,254703,275,5
16258,254703,220,5
16259,254703,282,5
16260,254703,2219,5
16261,254703,1590,5
16262,254703,2873,5
16263,254703,40,5
16264,246770,333,5
16265,246770,1182,5
16266,246770,1295,5
16267,246770,857,5
16268,246770,510,5
16269,246770,1478,5
16270,246770,751,5
16271,246770,591,5
16272,246770,1603,5
16273,246770,1505,5
16274,246770,506,5
16275,246770,362,5
16276,246770,110,5
16277,246770,1316,5
16278,246770,1234,5
16279,246770,702,5
16280,246770,741,5
16281,246770,927,5
16282,246770,1950,5
16283,246770,475,5
16284,246770,929,5
16285,246770,46,5
16286,246770,1738,5
16287,246770,1565,5
16288,246770,1389,5
16289,246770,1350,5
16290,246770,947,5
16291,246770,1264,5
16292,246770,85,5
16293,246770,1059,5
16294,246770,314,5
16295,246770,319,5
16296,246770,1971,5
16297,246770,1981,5
16298,246770,364,5
16299,246770,350,5
16300,246770,474,5
16301,246770,1545,5
16302,246770,10,5
16303,246770,1014,5
16304,246770,1659,5
16305,246770,1373,5
16306,246770,521,5
16307,246770,1840,5
16308,246770,1505,5
16309,246770,1055,5
16310,246770,902,5
16311,246770,647,5
16312,246770,806,5
16313,246770,1880,5
16314,246770,1689,5
16315,246770,1139,5
16316,246770,1014,5
16317,246770,736,5
16318,246770,1112,5
16319,246770,1514,5
16320,246770,1854,5
16321,246770,1513,5
16322,246770,1479,5
16323,246770,1129,5
16324,246770,728,5
16325,246770,628,5
16326,246770,478,5
16327,246770,1183,5
16328,246770,572,5
16329,246770,476,5
16330,246770,413,5
16331,246770,1364,5
16332,246770,1057,5
16333,246770,1443,5
16334,246770,17,5
16335,246770,796,5
16336,246770,1259,5
16337,246770,210,5
16338,246770,331,5
16339,246770,1273,5
16340,246770,460,5
16341,246770,1159,5
16342,10504233,1173,5
16343,10504233,2270,5
16344,10504233,898,5
16345,10504233,1175,5
16346,10504233,922,5
16347,10504233,1920,5
16348,10504233,268,5
16349,10504233,407,5
16350,10504233,3342,5
16351,10504233,2277,5
16352,10504233,1210,5
16353,10504233,1072,5
16354,10504233,1467,5
16355,10504233,1372,5
16356,10504233,1534,5
16357,10504233,1343,5
16358,10504233,961,5
16359,10504233,351,5
16360,10504233,2039,5
16361,10504233,1977,5
16362,10504233,2379,5
16363,10504233,767,5
16364,10504233,3020,5
16365,10504233,447,5
16366,10504233,563,5
16367,10504233,976,5
16368,10504233,2233,5
16369,10504233,215,5
16370,10504233,1212,5
16371,10504233,118,5
16372,10504233,552,5
16373,10504233,1984,5
16374,10504233,2701,5
16375,10504233,2415,5
16376,10504233,296,5
16377,10504233,910,5
16378,10504233,2358,5
16379,10504233,68,5
16380,10504233,1145,5
16381,10504233,3342,5
16382,10504233,1872,5
16383,10504233,1193,5
16384,10504233,1184,5
16385,10504233,1859,5
16386,10504233,76,5
16387,10504233,3323,5
16388,10504233,1632,5
16389,10504233,2887,5
16390,10504233,1560,5
16391,10504233,3127,5
16392,10504233,895,5
16393,10504233,866,5
16394,10504233,2676,5
16395,10504233,514,5
16396,10504233,3278,5
16397,10504233,2394,5
16398,10504233,1741,5
16399,10504233,824,5
16400,10504233,3286,5
16401,10504233,413,5
16402,10504233,3066,5
16403,10504233,658,5
16404,10504233,3325,5
16405,10504233,881,5
16406,10504233,457,5
16407,10504233,245,5
16408,10504233,18,5
16409,10504233,1310,5
16410,10504233,1028,5
16411,10504233,2028,5
16412,10504233,2529,5
16413,10504233,1926,5
16414,10504233,1310,5
16415,10504233,2900,5
16416,10504233,3314,5
16417,10504233,2491,5
16418,10504233,1370,5
16419,10504233,120,5
16420,10504233,790,5
16421,10504233,2008,5
16422,10504233,2345,5
16423,10504233,1116,5
16424,10504233,157,5
16425,10504233,2684,5
16426,10504233,917,5
16427,10504233,1086,5
16428,10504233,2705,5
16429,10504233,2189,5
16430,10504233,1863,5
16431,10504233,2016,5
16432,249244,672,5
16433,249244,3636,5
16434,249244,3135,5
16435,249244,2335,5
16436,249244,634,5
16437,249244,1922,5
16438,249244,3027,5
16439,249244,4463,5
16440,249244,4390,5
16441,249244,692,5
16442,249244,3389,5
16443,249244,848,5
16444,249244,4150,5
16445,249244,1146,5
16446,249244,1623,5
16447,249244,2877,5
16448,249244,3430,5
16449,249244,3620,5
16450,249244,3460,5
16451,249244,2537,5
16452,249244,418,5
16453,249244,3287,5
16454,249244,81,5
16455,249244,504,5
16456,249244,2401,5
16457,249244,1242,5
16458,249244,4118,5
16459,249244,365,5
16460,249244,4471,5
16461,249244,550,5
16462,249244,647,5
16463,249244,2642,5
16464,249244,850,5
16465,249244,2782,5
16466,249244,208,5
16467,249244,2841,5
16468,249244,1087,5
16469,249244,4214,5
16470,249244,481,5
16471,249244,4146,5
16472,249244,855,5
16473,249244,2148,5
16474,249244,1649,5
16475,249244,2916,5
16476,249244,830,5
16477,249244,3329,5
16478,249244,4519,5
16479,249244,2668,5
16480,249244,287,5
16481,249244,3857,5
16482,249244,113,5
16483,249244,3239,5
16484,249244,4553,5
16485,249244,2788,5
16486,249244,2445,5
16487,249244,4025,5
16488,249244,3268,5
16489,249244,698,5
16490,249244,4261,5
16491,249244,1842,5
16492,249244,4207,5
16493,249244,1442,5
16494,249244,2120,5
16495,249244,2999,5
16496,249244,3976,5
16497,249244,4346,5
16498,249244,2804,5
16499,249244,3886,5
16500,249244,2838,5
16501,249244,586,5
16502,249244,449,5
16503,249244,3529,5
16504,249244,2432,5
16505,249244,3513,5
16506,249244,1732,5
16507,249244,1210,5
16508,249244,4568,5
16509,249244,3389,5
16510,249244,234,5
16511,249244,1199,5
16512,249244,1079,5
16513,249244,1893,5
16514,249244,3408,5
16515,246562,699,5
16516,246562,676,5
16517,246562,64,5
16518,246562,777,5
16519,246562,1741,5
16520,246562,1310,5
16521,246562,2049,5
16522,246562,1130,5
16523,246562,385,5
16524,246562,372,5
16525,246562,1821,5
16526,246562,44,5
16527,246562,1658,5
16528,246562,103,5
16529,246562,1895,5
16530,246562,1835,5
16531,246562,768,5
16532,246562,761,5
16533,246562,1658,5
16534,246562,383,5
16535,246562,28,5
16536,246562,1541,5
16537,246562,823,5
16538,246562,2087,5
16539,246562,1985,5
16540,246562,1355,5
16541,246562,1419,5
16542,246562,364,5
16543,246562,1162,5
16544,246562,1270,5
16545,246562,359,5
16546,246562,1770,5
16547,246562,1325,5
16548,246562,671,5
16549,246562,1459,5
16550,246562,1936,5
16551,246562,1593,5
16552,246562,62,5
16553,246562,1281,5
16554,246562,321,5
16555,246562,374,5
16556,246562,1742,5
16557,246562,2057,5
16558,246562,88,5
16559,246562,910,5
16560,246562,965,5
16561,246562,1645,5
16562,246562,1217,5
16563,246562,2000,5
16564,246562,43,5
16565,246562,369,5
16566,246562,1200,5
16567,246562,2008,5
16568,246562,1997,5
16569,246562,1350,5
16570,246562,2055,5
16571,246562,952,5
16572,246562,1399,5
16573,246562,1244,5
16574,246562,3,5
16575,246562,153,5
16576,246562,1724,5
16577,246562,961,5
16578,246562,1753,5
16579,246562,715,5
16580,246562,735,5
16581,246562,1172,5
16582,246562,1502,5
16583,246562,2065,5
16584,246562,1644,5
16585,246562,967,5
16586,246562,768,5
16587,246562,706,5
16588,246562,1611,5
16589,246562,677,5
16590,246562,1993,5
16591,246562,1814,5
16592,246562,1913,5
16593,246562,1863,5
16594,246562,348,5
16595,246562,1333,5
16596,246562,954,5
16597,246562,519,5
16598,246562,1933,5
16599,246562,1470,5
16600,246562,555,5
16601,246562,461,5
16602,246562,69,5
16603,246562,1925,5
16604,246562,666,5
16605,246562,2038,5
16606,246562,819,5
16607,246562,979,5
16608,246562,696,5
16609,249917,3372,5
16610,249917,3625,5
16611,249917,422,5
16612,249917,144,5
16613,249917,3138,5
16614,249917,1405,5
16615,249917,2500,5
16616,249917,3667,5
16617,249917,4196,5
16618,249917,3549,5
16619,249917,2196,5
16620,249917,1646,5
16621,249917,3310,5
16622,249917,4016,5
16623,249917,2950,5
16624,249917,2367,5
16625,249917,650,5
16626,249917,1153,5
16627,249917,2705,5
16628,249917,2689,5
16629,249917,3496,5
16630,249917,2201,5
16631,249917,3530,5
16632,249917,969,5
16633,249917,4090,5
16634,249917,4356,5
16635,249917,394,5
16636,249917,2836,5
16637,249917,1059,5
16638,249917,1006,5
16639,249917,571,5
16640,249917,808,5
16641,249917,1657,5
16642,249917,4504,5
16643,249917,3094,5
16644,249917,1409,5
16645,249917,3105,5
16646,249917,1253,5
16647,249917,590,5
16648,249917,4031,5
16649,249917,2383,5
16650,249917,2312,5
16651,249917,801,5
16652,249917,4424,5
16653,249917,2935,5
16654,249917,3708,5
16655,249917,2871,5
16656,249917,4567,5
16657,249917,341,5
16658,249917,2134,5
16659,249917,1661,5
16660,249917,2799,5
16661,249917,2959,5
16662,249917,1143,5
16663,249917,3393,5
16664,249917,1146,5
16665,249917,427,5
16666,249917,4074,5
16667,249917,3560,5
16668,249917,3691,5
16669,249917,283,5
16670,249917,2444,5
16671,249917,275,5
16672,249917,444,5
16673,249917,2592,5
16674,249917,2916,5
16675,249917,717,5
16676,249917,3321,5
16677,249917,1899,5
16678,249917,2540,5
16679,249917,2407,5
16680,249917,1017,5
16681,249917,2831,5
16682,249917,3544,5
16683,249917,3283,5
16684,249917,2357,5
16685,249917,580,5
16686,249917,4754,5
16687,249917,488,5
16688,249917,2822,5
16689,249917,2572,5
16690,249917,2989,5
16691,249917,2243,5
16692,249917,2849,5
16693,249917,4710,5
16694,249917,1134,5
16695,249917,548,5
16696,249917,1616,5
16697,249917,3603,5
16698,249917,3054,5
16699,249917,4233,5
16700,18885069,548,5
16701,18885069,1774,5
16702,18885069,660,5
16703,18885069,129,5
16704,18885069,541,5
16705,18885069,2319,5
16706,18885069,1109,5
16707,18885069,1788,5
16708,18885069,1517,5
16709,18885069,432,5
16710,18885069,92,5
16711,18885069,456,5
16712,18885069,1112,5
16713,18885069,240,5
16714,18885069,1012,5
16715,18885069,2311,5
16716,18885069,741,5
16717,18885069,2196,5
16718,18885069,1292,5
16719,18885069,1434,5
16720,18885069,2014,5
16721,18885069,857,5
16722,18885069,779,5
16723,18885069,1692,5
16724,18885069,1648,5
16725,18885069,1590,5
16726,18885069,348,5
16727,18885069,151,5
16728,18885069,1534,5
16729,18885069,1091,5
16730,18885069,806,5
16731,18885069,2073,5
16732,18885069,175,5
16733,18885069,1648,5
16734,18885069,1155,5
16735,18885069,1971,5
16736,18885069,1244,5
16737,18885069,784,5
16738,18885069,2120,5
16739,18885069,2102,5
16740,18885069,1853,5
16741,18885069,768,5
16742,18885069,347,5
16743,18885069,1549,5
16744,18885069,1305,5
16745,18885069,1774,5
16746,18885069,2049,5
16747,18885069,968,5
16748,18885069,153,5
16749,18885069,1366,5
16750,18885069,1422,5
16751,18885069,1175,5
16752,18885069,7,5
16753,18885069,858,5
16754,18885069,384,5
16755,18885069,877,5
16756,18885069,358,5
16757,18885069,398,5
16758,18885069,595,5
16759,18885069,759,5
16760,18885069,52,5
16761,18885069,968,5
16762,18885069,1960,5
16763,18885069,1920,5
16764,18885069,893,5
16765,18885069,572,5
16766,18885069,2181,5
16767,18885069,627,5
16768,18885069,1811,5
16769,18885069,820,5
16770,18885069,189,5
16771,18885069,466,5
16772,18885069,1279,5
16773,18885069,760,5
16774,18885069,1328,5
16775,18885069,598,5
16776,18885069,1238,5
16777,18885069,1832,5
16778,18885069,967,5
16779,18885069,620,5
16780,18885069,1354,5
16781,18885069,69,5
16782,18885069,994,5
16783,18885069,937,5
16784,18885069,360,5
16785,18885069,773,5
16786,18885069,546,5
16787,18885069,2246,5
16788,18885069,1023,5
16789,18885069,2342,5
16790,18885069,1228,5
16791,18885069,34,5
16792,18885069,1868,5
16793,18885069,1537,5
16794,18885069,1938,5
16795,18885069,342,5
16796,18885069,1314,5
16797,18885069,1283,5
16798,18885069,1665,5
16799,18885069,682,5
16800,18885069,2038,5
16801,18885069,1384,5
16802,18885069,1488,5
16803,18885069,1592,5
16804,18885069,2337,5
16805,18885069,1418,5
16806,18885069,2237,5
16807,18885069,2250,5
16808,18885069,2101,5
16809,18885069,1993,5
16810,18885069,1952,5
16811,18885069,69,5
16812,18885069,1568,5
16813,18885069,609,5
16814,18885069,102,5
16815,18885069,2330,5
16816,18885069,804,5
16817,18885069,2263,5
16818,18885069,705,5
16819,18885069,2261,5
16820,18885069,2190,5
16821,18885069,2249,5
16822,26805242,588,5
16823,26805242,706,5
16824,26805242,732,5
16825,26805242,542,5
16826,26805242,1014,5
16827,26805242,872,5
16828,26805242,126,5
16829,26805242,79,5
16830,26805242,878,5
16831,26805242,369,5
16832,26805242,606,5
16833,26805242,318,5
16834,26805242,122,5
16835,26805242,730,5
16836,26805242,640,5
16837,26805242,769,5
16838,26805242,140,5
16839,26805242,30,5
16840,26805242,144,5
16841,26805242,532,5
16842,26805242,148,5
16843,26805242,460,5
16844,26805242,573,5
16845,26805242,674,5
16846,26805242,206,5
16847,26805242,839,5
16848,26805242,108,5
16849,26805242,444,5
16850,26805242,580,5
16851,26805242,165,5
16852,26805242,737,5
16853,26805242,534,5
16854,26805242,784,5
16855,26805242,287,5
16856,26805242,839,5
16857,26805242,921,5
16858,26805242,208,5
16859,26805242,380,5
16860,26805242,480,5
16861,26805242,238,5
16862,26805242,798,5
16863,26805242,805,5
16864,26805242,758,5
16865,26805242,938,5
16866,26805242,435,5
16867,26805242,580,5
16868,26805242,271,5
16869,26805242,981,5
16870,26805242,34,5
16871,26805242,595,5
16872,26805242,773,5
16873,26805242,370,5
16874,26805242,816,5
16875,26805242,261,5
16876,26805242,109,5
16877,26805242,41,5
16878,26805242,438,5
16879,26805242,269,5
16880,26805242,360,5
16881,26805242,57,5
16882,26805242,763,5
16883,26805242,236,5
16884,26805242,574,5
16885,26805242,287,5
16886,26805242,337,5
16887,26805242,154,5
16888,26805242,666,5
16889,26805242,606,5
16890,26805242,877,5
16891,26805242,158,5
16892,26805242,850,5
16893,26805242,369,5
16894,26805242,551,5
16895,26805242,440,5
16896,26805242,23,5
16897,26805242,295,5
16898,26805242,140,5
16899,26805242,532,5
16900,26805242,281,5
16901,26805242,391,5
16902,26805242,440,5
16903,26805242,927,5
16904,26805242,954,5
16905,26805242,10,5
16906,26805242,413,5
16907,26805242,105,5
16908,26805242,682,5
16909,26805242,964,5
16910,26805242,982,5
16911,26805242,49,5
16912,26805242,347,5
16913,26805242,594,5
16914,26805242,979,5
16915,26805242,296,5
16916,26805242,260,5
16917,26805242,51,5
16918,26805242,196,5
16919,26805242,882,5
16920,26805242,651,5
16921,26805242,619,5
16922,26805242,140,5
16923,26805242,390,5
16924,26805242,439,5
16925,26805242,1022,5
16926,26805242,301,5
16927,26805242,410,5
16928,26805242,588,5
16929,26805242,766,5
16930,26805242,340,5
16931,26805242,523,5
16932,26805242,440,5
16933,26805242,711,5
16934,26805242,240,5
16935,26805242,176,5
16936,26805242,258,5
16937,26805242,572,5
16938,26805242,589,5
16939,26805242,909,5
16940,26805242,323,5
16941,249353,727,5
16942,249353,26,5
16943,249353,529,5
16944,249353,421,5
16945,249353,789,5
16946,249353,875,5
16947,249353,723,5
16948,249353,246,5
16949,249353,306,5
16950,249353,102,5
16951,249353,660,5
16952,249353,35,5
16953,249353,34,5
16954,249353,131,5
16955,249353,712,5
16956,249353,1085,5
16957,249353,208,5
16958,249353,266,5
16959,249353,414,5
16960,249353,529,5
16961,249353,623,5
16962,249353,772,5
16963,249353,145,5
16964,249353,763,5
16965,249353,1056,5
16966,249353,864,5
16967,249353,509,5
16968,249353,783,5
16969,249353,1026,5
16970,249353,168,5
16971,249353,917,5
16972,249353,512,5
16973,249353,958,5
16974,249353,766,5
16975,249353,423,5
16976,249353,61,5
16977,249353,606,5
16978,249353,52,5
16979,249353,278,5
16980,249353,877,5
16981,249353,24,5
16982,249353,354,5
16983,249353,549,5
16984,249353,24,5
16985,249353,663,5
16986,249353,800,5
16987,249353,533,5
16988,249353,231,5
16989,249353,464,5
16990,249353,148,5
16991,249353,292,5
16992,249353,193,5
16993,249353,41,5
16994,249353,842,5
16995,249353,513,5
16996,245898,4219,5
16997,245898,562,5
16998,245898,704,5
16999,245898,1902,5
17000,245898,3866,5
17001,245898,3101,5
17002,245898,2294,5
17003,245898,1082,5
